date,generation_biomass,generation_fossil_hard_coal,generation_fossil_oil,generation_nuclear,generation_other_renewable,generation_solar,generation_waste,price_actual
2017-09-27 16:00:00+02:00,345,5510,335,5955,88,2094,273,60.51
2017-09-27 17:00:00+02:00,342,5507,337,5951,92,1614,272,60.76
2017-09-27 18:00:00+02:00,348,5393,339,5954,93,1099,267,60.57
2017-09-27 19:00:00+02:00,347,5096,345,5955,92,495,275,61.56
2017-09-27 20:00:00+02:00,347,5059,345,5957,100,178,284,66.49
2017-09-27 21:00:00+02:00,345,4988,344,5960,101,151,292,67.82
2017-09-27 22:00:00+02:00,330,4876,345,5962,99,149,291,60.44
2017-09-27 23:00:00+02:00,327,4947,346,5962,99,149,290,59.74
2017-09-28 00:00:00+02:00,334,4954,334,5965,99,149,291,61.94
2017-09-28 01:00:00+02:00,333,4924,326,5965,97,148,289,59.74
2017-09-28 02:00:00+02:00,330,4891,324,5967,96,148,289,56.76
2017-09-28 03:00:00+02:00,331,4946,324,5967,99,148,284,56.54
2017-09-28 04:00:00+02:00,330,4913,314,5968,98,148,287,55.09
2017-09-28 05:00:00+02:00,329,4941,325,5971,96,147,289,54.81
2017-09-28 06:00:00+02:00,321,4953,327,5973,94,147,291,57.81
2017-09-28 07:00:00+02:00,324,5072,334,5973,93,158,289,58.9
2017-09-28 08:00:00+02:00,328,5137,332,5976,96,242,286,62.35
2017-09-28 09:00:00+02:00,333,5239,331,5974,90,897,288,64.37
2017-09-28 10:00:00+02:00,340,5279,326,5969,91,1732,285,62.8
2017-09-28 11:00:00+02:00,333,5212,329,5959,90,2888,273,63.15
2017-09-28 12:00:00+02:00,303,5170,324,5955,93,3543,264,62.03
2017-09-28 13:00:00+02:00,336,5099,330,5954,100,3852,277,61.54
2017-09-28 14:00:00+02:00,337,5078,329,5953,100,3857,275,60.68
2017-09-28 15:00:00+02:00,337,5089,330,5951,98,3809,273,59.47
2017-09-28 16:00:00+02:00,338,5101,327,5949,95,3386,271,59.19
2017-09-28 17:00:00+02:00,330,5136,327,5949,100,2697,269,59.2
2017-09-28 18:00:00+02:00,333,5152,339,5948,100,1820,270,59.07
2017-09-28 19:00:00+02:00,332,5241,342,5951,100,718,271,65.8
2017-09-28 20:00:00+02:00,335,5237,341,5955,102,267,270,67.83
2017-09-28 21:00:00+02:00,338,5152,343,5955,103,175,274,68.1
2017-09-28 22:00:00+02:00,329,5064,344,5957,100,60,279,59.73
2017-09-28 23:00:00+02:00,331,5025,332,5959,101,49,276,57.99
2017-09-29 00:00:00+02:00,326,4936,314,5961,99,49,281,60.56
2017-09-29 01:00:00+02:00,326,4853,308,5962,100,49,280,59.01
2017-09-29 02:00:00+02:00,328,4716,308,5966,99,47,279,57.1
2017-09-29 03:00:00+02:00,329,4658,310,5969,99,47,286,55.5
2017-09-29 04:00:00+02:00,325,4729,310,5970,98,47,283,55.56
2017-09-29 05:00:00+02:00,335,5002,313,5969,98,47,280,56.77
2017-09-29 06:00:00+02:00,338,5148,312,5968,98,47,280,56.95
2017-09-29 07:00:00+02:00,343,5189,323,5969,96,71,280,60.37
2017-09-29 08:00:00+02:00,349,5196,316,5974,101,194,273,63.16
2017-09-29 09:00:00+02:00,348,5280,308,5974,101,1076,284,65.97
2017-09-29 10:00:00+02:00,351,5250,317,5973,104,2223,287,65.15
2017-09-29 11:00:00+02:00,347,5269,324,5968,100,3284,288,63.48
2017-09-29 12:00:00+02:00,346,5245,308,5966,100,3795,289,63.69
2017-09-29 13:00:00+02:00,344,5297,303,5962,102,4267,290,63.98
2017-09-29 14:00:00+02:00,345,5143,325,5958,103,4555,294,62.26
2017-09-29 15:00:00+02:00,346,5049,326,5956,105,4577,300,59.96
2017-09-29 16:00:00+02:00,344,5115,327,5955,104,4390,301,58.79
2017-09-29 17:00:00+02:00,332,5141,327,5954,103,4066,291,57.77
2017-09-29 18:00:00+02:00,351,5170,327,5953,104,3276,288,56.45
2017-09-29 19:00:00+02:00,359,5254,330,5958,105,1933,288,57.92
2017-09-29 20:00:00+02:00,371,5203,328,5960,104,974,292,62.87
2017-09-29 21:00:00+02:00,385,5121,341,5960,105,252,295,65.1
2017-09-29 22:00:00+02:00,375,5086,348,5961,102,203,297,58.22
2017-09-29 23:00:00+02:00,375,5111,346,5958,102,202,296,57.65
2017-09-30 00:00:00+02:00,378,4995,334,5955,100,159,293,59.44
2017-09-30 01:00:00+02:00,377,4875,327,5955,100,95,294,60.37
2017-09-30 02:00:00+02:00,376,4666,326,5958,100,85,301,59.42
2017-09-30 03:00:00+02:00,378,4646,322,5960,100,60,299,59.72
2017-09-30 04:00:00+02:00,379,4605,324,5962,99,61,300,58.69
2017-09-30 05:00:00+02:00,378,4464,315,5969,98,61,301,58.61
2017-09-30 06:00:00+02:00,380,4237,312,5971,97,59,294,57.57
2017-09-30 07:00:00+02:00,379,4393,309,5975,97,100,301,57.64
2017-09-30 08:00:00+02:00,382,4395,309,5976,101,179,302,57.37
2017-09-30 09:00:00+02:00,381,4505,309,5976,103,782,301,60.5
2017-09-30 10:00:00+02:00,381,4550,309,5973,103,1683,301,61.19
2017-09-30 11:00:00+02:00,372,4481,308,5973,102,2554,299,61.98
2017-09-30 12:00:00+02:00,372,4556,308,5972,103,2774,304,61.37
2017-09-30 13:00:00+02:00,365,4516,308,5966,101,2993,305,62.62
2017-09-30 14:00:00+02:00,364,4431,300,5965,102,3282,303,61.15
2017-09-30 15:00:00+02:00,365,4306,289,5966,98,3226,302,58.11
2017-09-30 16:00:00+02:00,365,4283,285,5967,97,3069,304,55.74
2017-09-30 17:00:00+02:00,362,4241,286,5965,95,2713,293,54.72
2017-09-30 18:00:00+02:00,371,4348,287,5964,95,1851,298,55.05
2017-09-30 19:00:00+02:00,379,4371,288,5967,98,771,301,56.18
2017-09-30 20:00:00+02:00,378,4334,291,5968,98,312,304,61.06
2017-09-30 21:00:00+02:00,379,4128,285,5968,98,187,304,62.4
2017-09-30 22:00:00+02:00,377,4003,268,5970,99,110,305,57.04
2017-09-30 23:00:00+02:00,374,3901,265,5970,96,60,303,56.28
2017-10-01 00:00:00+02:00,349,5324,284,7104,91,83,310,57.12
2017-10-01 01:00:00+02:00,350,5026,286,7104,92,83,308,54.18
2017-10-01 02:00:00+02:00,352,5060,282,7104,92,80,311,51.59
2017-10-01 03:00:00+02:00,351,4755,280,7104,92,78,309,51.92
2017-10-01 04:00:00+02:00,352,4572,270,7104,92,78,320,51.41
2017-10-01 05:00:00+02:00,348,4998,280,7103,91,78,330,51.61
2017-10-01 06:00:00+02:00,352,5398,277,7097,89,78,325,51.46
2017-10-01 07:00:00+02:00,351,5639,279,7098,92,85,318,51.66
2017-10-01 08:00:00+02:00,353,5714,286,7099,91,84,322,51.8
2017-10-01 09:00:00+02:00,351,5793,290,7060,90,208,329,58.01
2017-10-01 10:00:00+02:00,350,5829,278,6961,93,680,330,60.23
2017-10-01 11:00:00+02:00,349,5937,289,6997,94,1145,323,61.25
2017-10-01 12:00:00+02:00,349,5990,294,7091,91,1557,311,60.73
2017-10-01 13:00:00+02:00,347,5897,294,7099,93,1685,316,60.37
2017-10-01 14:00:00+02:00,346,6086,295,7099,95,1589,322,58.93
2017-10-01 15:00:00+02:00,322,6186,292,7099,100,1220,324,56.9
2017-10-01 16:00:00+02:00,338,6305,297,7099,100,763,318,55.72
2017-10-01 17:00:00+02:00,348,5740,300,7100,100,269,313,53.69
2017-10-01 18:00:00+02:00,346,5748,302,7102,101,118,313,52.78
2017-10-01 19:00:00+02:00,345,5767,303,7102,102,100,315,57.68
2017-10-01 20:00:00+02:00,348,5899,299,7102,101,94,320,67.52
2017-10-01 21:00:00+02:00,351,5891,303,7105,98,81,326,69.75
2017-10-01 22:00:00+02:00,345,5963,304,7105,97,79,315,66.93
2017-10-01 23:00:00+02:00,345,5808,302,7105,94,80,315,60.28
2017-10-02 00:00:00+02:00,353,5814,297,7111,89,27,285,56.92
2017-10-02 01:00:00+02:00,358,5767,296,7110,87,27,285,52.2
2017-10-02 02:00:00+02:00,361,5745,290,7111,86,26,283,51.69
2017-10-02 03:00:00+02:00,362,5698,289,7110,86,25,283,52.01
2017-10-02 04:00:00+02:00,367,5637,288,7109,86,25,288,51.77
2017-10-02 05:00:00+02:00,363,5642,291,7110,89,25,287,51.66
2017-10-02 06:00:00+02:00,364,5912,292,7111,88,25,292,57.09
2017-10-02 07:00:00+02:00,369,5948,294,7111,88,33,297,61.38
2017-10-02 08:00:00+02:00,369,5895,287,7109,90,99,298,65.46
2017-10-02 09:00:00+02:00,368,5919,300,7109,90,657,295,65.93
2017-10-02 10:00:00+02:00,368,6071,300,7111,88,1194,295,65.31
2017-10-02 11:00:00+02:00,325,6231,295,7110,86,1465,296,64.1
2017-10-02 12:00:00+02:00,316,6382,298,7109,87,1666,294,66.7
2017-10-02 13:00:00+02:00,321,6410,298,7110,88,1620,299,66.97
2017-10-02 14:00:00+02:00,320,6513,299,7110,89,1654,298,65.46
2017-10-02 15:00:00+02:00,336,6532,301,7109,91,1452,304,64.17
2017-10-02 16:00:00+02:00,367,6498,301,7110,92,967,303,62.83
2017-10-02 17:00:00+02:00,367,6540,298,7108,95,390,306,64.03
2017-10-02 18:00:00+02:00,363,6587,301,7107,98,75,312,64.02
2017-10-02 19:00:00+02:00,362,6541,305,7106,98,52,319,71.63
2017-10-02 20:00:00+02:00,365,6584,305,7107,99,48,329,74.47
2017-10-02 21:00:00+02:00,369,6549,303,7108,96,38,330,75.41
2017-10-02 22:00:00+02:00,365,6477,303,7107,96,37,330,67.18
2017-10-02 23:00:00+02:00,362,6077,297,7106,94,33,332,64.56
2017-10-03 00:00:00+02:00,356,2841,327,7099,103,437,280,63.7
2017-10-03 01:00:00+02:00,357,2603,319,7101,103,337,281,61.33
2017-10-03 02:00:00+02:00,350,2348,319,7099,103,227,279,59.69
2017-10-03 03:00:00+02:00,354,2137,318,7098,102,132,273,59.28
2017-10-03 04:00:00+02:00,354,2013,311,7101,101,104,272,58.65
2017-10-03 05:00:00+02:00,357,2122,321,7101,103,103,273,58.74
2017-10-03 06:00:00+02:00,354,2301,324,7101,101,104,281,61.81
2017-10-03 07:00:00+02:00,354,2460,331,7100,99,147,290,66.02
2017-10-03 08:00:00+02:00,361,2572,327,7104,99,966,294,71.15
2017-10-03 09:00:00+02:00,354,2659,329,7104,100,2628,285,70.55
2017-10-03 10:00:00+02:00,353,2544,327,7102,98,4428,271,69.11
2017-10-03 11:00:00+02:00,351,2613,324,7102,98,5083,275,66.57
2017-10-03 12:00:00+02:00,354,2682,326,7100,99,5285,288,68.38
2017-10-03 13:00:00+02:00,354,2594,331,7098,99,5318,292,68.64
2017-10-03 14:00:00+02:00,354,2528,338,7094,99,5182,292,64.23
2017-10-03 15:00:00+02:00,350,2400,340,7091,97,4936,294,62.41
2017-10-03 16:00:00+02:00,356,2407,336,7089,96,4522,295,61.02
2017-10-03 17:00:00+02:00,355,2366,337,7089,99,3739,299,59.61
2017-10-03 18:00:00+02:00,357,2406,338,7088,99,2082,301,60.12
2017-10-03 19:00:00+02:00,354,2484,341,7092,101,819,300,71.42
2017-10-03 20:00:00+02:00,358,2582,343,7092,102,604,293,77.33
2017-10-03 21:00:00+02:00,348,2394,337,7094,103,542,293,77.38
2017-10-03 22:00:00+02:00,345,2270,339,7096,103,521,299,64.91
2017-10-03 23:00:00+02:00,333,2187,339,7097,103,477,297,61.57
2017-10-04 00:00:00+02:00,281,2196,266,6673,95,606,291,61.37
2017-10-04 01:00:00+02:00,279,2438,266,6669,95,597,281,55.53
2017-10-04 02:00:00+02:00,278,2644,262,6678,94,554,280,55.41
2017-10-04 03:00:00+02:00,277,2584,265,6688,94,511,277,55.36
2017-10-04 04:00:00+02:00,278,2646,266,6702,95,451,274,55.39
2017-10-04 05:00:00+02:00,277,2743,266,6714,99,363,275,55.57
2017-10-04 06:00:00+02:00,277,2973,261,6723,102,179,248,63.48
2017-10-04 07:00:00+02:00,274,2966,272,6735,102,116,247,65.6
2017-10-04 08:00:00+02:00,276,2954,287,6746,100,503,247,70.37
2017-10-04 09:00:00+02:00,275,3011,285,6757,96,1977,248,69.4
2017-10-04 10:00:00+02:00,275,3176,289,5775,98,4183,270,68.06
2017-10-04 11:00:00+02:00,262,3283,287,5765,99,4959,281,67.17
2017-10-04 12:00:00+02:00,268,3300,288,5778,99,5415,283,66.96
2017-10-04 13:00:00+02:00,272,3299,284,5794,103,5583,287,67.59
2017-10-04 14:00:00+02:00,270,3301,288,5800,105,5593,286,64.97
2017-10-04 15:00:00+02:00,269,3043,291,5808,109,5455,281,62.19
2017-10-04 16:00:00+02:00,269,3057,292,5815,108,5173,278,61.95
2017-10-04 17:00:00+02:00,273,3260,298,5830,108,4682,281,61.44
2017-10-04 18:00:00+02:00,271,3231,302,5841,106,3928,282,64.44
2017-10-04 19:00:00+02:00,267,3253,309,5849,110,2575,282,82.74
2017-10-04 20:00:00+02:00,277,3201,311,5860,110,1129,283,85.98
2017-10-04 21:00:00+02:00,277,3245,316,5872,112,664,282,88.16
2017-10-04 22:00:00+02:00,276,3187,321,5887,113,612,282,71.35
2017-10-04 23:00:00+02:00,268,3129,322,5901,113,609,282,65.98
2017-10-05 00:00:00+02:00,260,4249,281,6040,106,637,283,65.96
2017-10-05 01:00:00+02:00,272,4194,273,6039,105,565,283,64.46
2017-10-05 02:00:00+02:00,258,3960,273,6040,106,464,283,59.53
2017-10-05 03:00:00+02:00,252,4055,269,6039,105,406,281,59.27
2017-10-05 04:00:00+02:00,264,4093,265,6039,105,338,280,59.48
2017-10-05 05:00:00+02:00,265,4131,272,6038,105,133,280,61.73
2017-10-05 06:00:00+02:00,264,4122,268,6038,106,57,289,66.06
2017-10-05 07:00:00+02:00,267,4207,291,6037,104,178,277,71.96
2017-10-05 08:00:00+02:00,271,4451,290,6036,104,619,273,72.98
2017-10-05 09:00:00+02:00,262,4359,299,6035,101,1355,256,72.92
2017-10-05 10:00:00+02:00,263,4294,302,6034,99,2287,254,68.74
2017-10-05 11:00:00+02:00,267,4294,301,6027,98,2756,256,68.91
2017-10-05 12:00:00+02:00,271,4304,301,6023,100,2974,252,68.96
2017-10-05 13:00:00+02:00,270,4267,302,6022,103,2924,262,69.59
2017-10-05 14:00:00+02:00,268,4123,308,6021,104,2715,264,65.33
2017-10-05 15:00:00+02:00,267,4043,305,6019,101,2384,258,60.31
2017-10-05 16:00:00+02:00,270,4163,307,6018,101,1875,262,58.83
2017-10-05 17:00:00+02:00,269,4138,313,6012,107,1364,260,58.75
2017-10-05 18:00:00+02:00,275,4060,315,6012,108,1022,261,63.87
2017-10-05 19:00:00+02:00,287,4222,318,6021,107,568,262,70.25
2017-10-05 20:00:00+02:00,293,4337,319,6024,112,167,262,72.91
2017-10-05 21:00:00+02:00,294,4279,320,6027,111,42,258,71.91
2017-10-05 22:00:00+02:00,291,3920,322,6029,112,35,259,64.57
2017-10-05 23:00:00+02:00,292,3519,320,6028,108,34,255,59.48
2017-10-06 00:00:00+02:00,354,5228,311,6024,98,375,311,56.52
2017-10-06 01:00:00+02:00,355,5215,302,6025,103,295,301,52.13
2017-10-06 02:00:00+02:00,356,5201,302,6026,101,217,294,51.08
2017-10-06 03:00:00+02:00,357,5160,299,6027,102,196,301,51.54
2017-10-06 04:00:00+02:00,356,5170,282,6031,102,123,307,51.58
2017-10-06 05:00:00+02:00,355,5116,275,6033,102,58,308,51.63
2017-10-06 06:00:00+02:00,350,4826,273,6035,101,48,307,56.68
2017-10-06 07:00:00+02:00,353,4728,265,6036,104,249,315,65.36
2017-10-06 08:00:00+02:00,352,4868,264,6033,102,905,314,71.14
2017-10-06 09:00:00+02:00,355,5014,262,6029,99,2659,313,70.1
2017-10-06 10:00:00+02:00,354,5097,261,6024,99,4002,313,69.05
2017-10-06 11:00:00+02:00,350,5290,264,6021,101,4515,316,64.86
2017-10-06 12:00:00+02:00,349,5314,264,6019,101,4732,318,60.01
2017-10-06 13:00:00+02:00,339,5318,263,6012,102,4803,313,59.71
2017-10-06 14:00:00+02:00,333,5271,261,6008,102,4805,315,58.76
2017-10-06 15:00:00+02:00,335,5020,260,6006,100,4729,305,55.19
2017-10-06 16:00:00+02:00,334,4732,260,6004,100,4544,313,54.65
2017-10-06 17:00:00+02:00,334,4694,257,5998,101,4207,323,56.99
2017-10-06 18:00:00+02:00,330,4737,260,5992,100,3692,328,59.01
2017-10-06 19:00:00+02:00,329,5080,262,6001,101,3000,331,73.51
2017-10-06 20:00:00+02:00,331,5211,263,6002,102,1919,335,73.87
2017-10-06 21:00:00+02:00,337,5192,262,6006,96,947,324,70.87
2017-10-06 22:00:00+02:00,335,5166,242,6010,97,697,327,61.35
2017-10-06 23:00:00+02:00,336,4974,242,6011,97,681,328,58.63
2017-10-07 00:00:00+02:00,374,5140,252,5788,75,625,328,58.04
2017-10-07 01:00:00+02:00,384,4527,252,5801,76,625,330,53.6
2017-10-07 02:00:00+02:00,380,4191,252,5818,78,613,331,52.32
2017-10-07 03:00:00+02:00,381,4249,249,5832,79,552,328,52.58
2017-10-07 04:00:00+02:00,379,4337,244,5838,78,403,330,52.4
2017-10-07 05:00:00+02:00,379,4423,251,5848,78,309,337,52.65
2017-10-07 06:00:00+02:00,378,4794,252,5861,80,242,334,53.08
2017-10-07 07:00:00+02:00,380,5415,267,5873,79,323,335,55.79
2017-10-07 08:00:00+02:00,383,6088,304,5881,82,947,334,55.64
2017-10-07 09:00:00+02:00,384,6355,308,5891,83,2574,332,59.13
2017-10-07 10:00:00+02:00,380,6433,314,5896,81,4086,329,60.48
2017-10-07 11:00:00+02:00,381,6467,320,5901,90,4694,312,60.44
2017-10-07 12:00:00+02:00,378,6398,321,5902,89,5022,297,60.69
2017-10-07 13:00:00+02:00,376,6179,311,5896,89,5196,296,63.42
2017-10-07 14:00:00+02:00,386,5900,315,5894,88,5235,295,62.69
2017-10-07 15:00:00+02:00,393,5756,310,5886,90,5171,282,60.54
2017-10-07 16:00:00+02:00,395,5766,301,5881,88,4939,266,59.16
2017-10-07 17:00:00+02:00,393,5810,319,5878,91,4561,265,58.13
2017-10-07 18:00:00+02:00,398,5569,329,5880,84,4003,275,61.09
2017-10-07 19:00:00+02:00,390,5326,330,5884,83,3350,279,70.72
2017-10-07 20:00:00+02:00,397,5293,321,5887,83,2248,290,71.86
2017-10-07 21:00:00+02:00,397,5272,331,5894,79,1075,295,71.95
2017-10-07 22:00:00+02:00,395,5346,335,5894,81,729,296,66.72
2017-10-07 23:00:00+02:00,401,5125,334,5896,83,690,296,64.54
2017-10-08 00:00:00+02:00,363,2137,351,6878,97,689,264,64.31
2017-10-08 01:00:00+02:00,353,1979,346,6878,97,676,266,59.63
2017-10-08 02:00:00+02:00,346,1984,346,6887,96,675,263,56.76
2017-10-08 03:00:00+02:00,346,1915,345,6894,95,661,264,56.05
2017-10-08 04:00:00+02:00,347,1918,340,6899,92,602,265,55.46
2017-10-08 05:00:00+02:00,351,2000,338,6901,94,534,269,56.03
2017-10-08 06:00:00+02:00,361,2284,341,6903,95,378,270,56.73
2017-10-08 07:00:00+02:00,366,2333,346,6902,95,263,277,55.51
2017-10-08 08:00:00+02:00,370,2630,307,6877,93,671,279,56.13
2017-10-08 09:00:00+02:00,372,2758,339,6869,92,1953,280,59.56
2017-10-08 10:00:00+02:00,368,2645,345,6867,92,3746,276,63.18
2017-10-08 11:00:00+02:00,346,2628,351,6863,94,4384,277,61.18
2017-10-08 12:00:00+02:00,338,2394,352,6863,91,4823,269,62.97
2017-10-08 13:00:00+02:00,339,2365,351,6878,91,5066,262,63.73
2017-10-08 14:00:00+02:00,340,2270,345,6885,94,5165,265,65.04
2017-10-08 15:00:00+02:00,335,2214,353,6886,95,4994,267,57.81
2017-10-08 16:00:00+02:00,338,2341,352,6893,98,4723,270,55.37
2017-10-08 17:00:00+02:00,337,2413,351,6895,96,4392,311,53.82
2017-10-08 18:00:00+02:00,341,2386,352,6894,95,3940,314,55.56
2017-10-08 19:00:00+02:00,337,2386,352,6893,95,3166,319,65.66
2017-10-08 20:00:00+02:00,341,2457,352,6895,94,1851,321,71.43
2017-10-08 21:00:00+02:00,341,2592,354,6901,97,912,319,72.25
2017-10-08 22:00:00+02:00,337,2642,354,6904,99,703,320,69.25
2017-10-08 23:00:00+02:00,336,2322,354,6905,96,670,317,67.34
2017-10-09 00:00:00+02:00,390,1474,253,6839,89,175,329,65.34
2017-10-09 01:00:00+02:00,395,1536,254,6840,91,134,328,60
2017-10-09 02:00:00+02:00,388,1557,255,6844,93,74,328,58.01
2017-10-09 03:00:00+02:00,386,1552,255,6845,94,65,322,57.99
2017-10-09 04:00:00+02:00,383,1594,242,6847,95,71,328,58.82
2017-10-09 05:00:00+02:00,382,1676,254,6851,94,72,330,61.17
2017-10-09 06:00:00+02:00,381,1762,252,6858,92,72,326,66.86
2017-10-09 07:00:00+02:00,383,1669,254,6868,93,78,322,72.31
2017-10-09 08:00:00+02:00,383,1697,238,6881,95,366,325,71.74
2017-10-09 09:00:00+02:00,380,1660,243,6872,94,1546,322,72.06
2017-10-09 10:00:00+02:00,383,1646,237,6870,94,3827,312,72.44
2017-10-09 11:00:00+02:00,382,1670,233,6868,92,4957,309,71.86
2017-10-09 12:00:00+02:00,382,1681,240,6866,90,5336,310,69.2
2017-10-09 13:00:00+02:00,384,1623,250,6864,93,5447,311,69.47
2017-10-09 14:00:00+02:00,382,1586,256,6862,94,5489,311,68.67
2017-10-09 15:00:00+02:00,384,1545,254,6861,93,5366,309,66.78
2017-10-09 16:00:00+02:00,383,1554,253,6859,90,5092,317,65.9
2017-10-09 17:00:00+02:00,381,1534,253,6860,87,4615,319,65.72
2017-10-09 18:00:00+02:00,382,1449,251,6858,91,3807,316,74.11
2017-10-09 19:00:00+02:00,382,1498,252,6856,89,2372,310,74.96
2017-10-09 20:00:00+02:00,392,1868,251,6857,89,1077,315,78.65
2017-10-09 21:00:00+02:00,391,2245,249,6856,90,730,317,80.51
2017-10-09 22:00:00+02:00,392,2151,254,6861,89,683,332,70.39
2017-10-09 23:00:00+02:00,392,2106,259,6860,88,678,330,68.7
2017-10-10 00:00:00+02:00,383,6140,286,5967,105,147,333,72.65
2017-10-10 01:00:00+02:00,386,6126,282,5972,104,99,336,68.74
2017-10-10 02:00:00+02:00,384,6104,281,5975,101,76,330,67.64
2017-10-10 03:00:00+02:00,384,6150,281,5976,102,53,327,66.09
2017-10-10 04:00:00+02:00,387,6125,269,5976,101,55,325,65.39
2017-10-10 05:00:00+02:00,386,6130,276,5976,100,53,329,64.7
2017-10-10 06:00:00+02:00,388,6155,289,5975,100,54,327,69.2
2017-10-10 07:00:00+02:00,387,6212,322,5979,102,57,334,72.62
2017-10-10 08:00:00+02:00,385,6206,326,5979,101,102,327,74.22
2017-10-10 09:00:00+02:00,381,6222,330,5975,100,875,322,73.81
2017-10-10 10:00:00+02:00,381,6220,332,5972,99,2090,326,74
2017-10-10 11:00:00+02:00,374,6221,331,5971,98,3605,334,74.35
2017-10-10 12:00:00+02:00,362,6185,328,5973,101,4347,329,72.39
2017-10-10 13:00:00+02:00,369,6198,331,5972,102,4550,330,72.25
2017-10-10 14:00:00+02:00,383,6143,332,5967,103,4534,331,70.57
2017-10-10 15:00:00+02:00,385,6188,336,5963,103,4410,334,68.48
2017-10-10 16:00:00+02:00,380,6194,335,5958,103,4126,335,67.24
2017-10-10 17:00:00+02:00,383,6193,335,5955,103,3549,336,70.41
2017-10-10 18:00:00+02:00,386,6177,336,5945,108,2438,344,72.95
2017-10-10 19:00:00+02:00,384,6164,334,5938,109,925,343,74.75
2017-10-10 20:00:00+02:00,387,6205,339,5940,109,394,345,77.6
2017-10-10 21:00:00+02:00,391,6206,339,5950,109,245,348,76.09
2017-10-10 22:00:00+02:00,384,6188,338,5960,108,180,345,75.06
2017-10-10 23:00:00+02:00,384,6101,338,5959,107,104,337,67.34
2017-10-11 00:00:00+02:00,387,5823,336,5034,87,33,223,71.64
2017-10-11 01:00:00+02:00,387,5729,327,5032,88,32,226,69.21
2017-10-11 02:00:00+02:00,387,5600,328,5033,88,32,213,66.21
2017-10-11 03:00:00+02:00,386,5503,325,5034,88,32,210,62.74
2017-10-11 04:00:00+02:00,388,5432,324,5033,88,31,211,61.53
2017-10-11 05:00:00+02:00,388,5694,325,5035,88,31,211,61.38
2017-10-11 06:00:00+02:00,387,5776,328,5036,89,31,213,65.32
2017-10-11 07:00:00+02:00,383,5819,324,5035,87,31,205,74.16
2017-10-11 08:00:00+02:00,383,5839,317,5035,92,454,210,75.04
2017-10-11 09:00:00+02:00,388,5770,330,5038,88,1634,214,74.22
2017-10-11 10:00:00+02:00,393,5802,338,5035,90,3182,212,72.79
2017-10-11 11:00:00+02:00,392,5874,340,5028,91,4070,211,71.89
2017-10-11 12:00:00+02:00,394,5893,341,5033,89,4176,217,69.65
2017-10-11 13:00:00+02:00,390,5897,340,5032,90,4013,232,71.11
2017-10-11 14:00:00+02:00,393,5733,343,5032,95,3854,233,68.65
2017-10-11 15:00:00+02:00,406,5643,349,5032,95,3472,233,66.24
2017-10-11 16:00:00+02:00,395,5712,350,5032,95,2796,232,65.83
2017-10-11 17:00:00+02:00,396,5823,351,5033,99,1398,237,67.62
2017-10-11 18:00:00+02:00,395,5930,347,5033,100,487,235,74.56
2017-10-11 19:00:00+02:00,401,5906,351,5034,99,276,243,77.84
2017-10-11 20:00:00+02:00,397,5880,346,5035,100,171,261,79.23
2017-10-11 21:00:00+02:00,402,5897,349,5034,98,141,270,77.27
2017-10-11 22:00:00+02:00,395,5911,344,5035,96,75,263,69.78
2017-10-11 23:00:00+02:00,407,5849,348,5036,94,34,258,66.2
2017-10-12 00:00:00+02:00,366,4759,265,7074,93,45,338,69.19
2017-10-12 01:00:00+02:00,374,4103,266,7073,91,45,337,66.64
2017-10-12 02:00:00+02:00,373,3599,262,7076,91,45,336,61.55
2017-10-12 03:00:00+02:00,373,3249,266,7075,91,45,334,58.32
2017-10-12 04:00:00+02:00,358,2731,264,7074,91,45,329,55.94
